개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6520000,202665200000800253,제주특별자치도 서귀포시 동부보건소,제주특별자치도 서귀포시 남원읍 태위로 527,제주특별자치도 서귀포시 남원읍 남원리 2359-1,시설물관리,8,,동부보건소 외부 청사,30,,064-760-6115,33.2756284615,126.7034248757,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800201,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 상예동 5005,재난재해,1,,소하천 제외지,30,,064-760-3924,33.2735489366,126.3811580361,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800419,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 사계리 129-6,시설물관리,3,,반경10m,30,,064-760-4366,33.2328457317,126.310193233,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800411,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 화순리 2107,시설물관리,2,,반경10m,30,,064-760-4366,33.2531992298,126.3278349693,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800352,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 독자봉로60번길 179-10,제주특별자치도 서귀포시 성산읍 난산리 1161-1,시설물관리,2,,영농폐기물집하장 주변,30,,064-760-4262,33.3981862198,126.8693534443,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800681,제주특별자치도 서귀포시 예래동,,제주특별자치도 서귀포시 상예동 604,시설물관리,1,,동 청사 내부,30,,064-760-4842,33.2549645448,126.4002118301,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:10
6520000,202665200000800074,제주특별자치도 서귀포시 서귀포공립미술관,제주특별자치도 서귀포시 남성중로153번길 15,제주특별자치도 서귀포시 서홍동 621,시설물관리,16,,시설 내외부(전방),32,,064-760-6561,33.24484755,126.5511958,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800423,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면 사계남로 12-1,제주특별자치도 서귀포시 안덕면 사계리 2449,시설물관리,4,,반경10m,30,,064-760-4366,33.22936542,126.2932454,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800547,제주특별자치도 서귀포시 중앙동,,제주특별자치도 서귀포시 서귀동 261-4,시설물관리,1,,반경 30m,30,,064-760-4565,33.2526348004,126.5664417422,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800356,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 신풍리 149-3,시설물관리,2,,클린하우스 주변,30,,064-760-4262,33.3619413315,126.8611246251,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800132,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 표선면 가시리 1114-3,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.3473028605,126.7774667661,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800265,제주특별자치도 서귀포시 동부보건소,제주특별자치도 서귀포시 성산읍 환해장성로111번길 21-12,제주특별자치도 서귀포시 성산읍 신산리 529-3,시설물관리,4,,신산보건진료소 외부 청사,30,,064-760-6115,33.38223597,126.8773483,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800455,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면 화순로 154-42,제주특별자치도 서귀포시 안덕면 화순리 1989,시설물관리,4,,반경10m,30,,064-760-4366,33.2504297162,126.3304206497,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800643,제주특별자치도 서귀포시 대륜동,,제주특별자치도 서귀포시 서호동 1453,시설물관리,2,,반경 5m,30,,064-760-4762,33.2572773136,126.5115525537,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:04
6520000,202665200000800152,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 남원읍 하례리 산 53-1,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.3166918762,126.5974151698,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800183,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 대정읍 상모리 130-8,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.2070631433,126.2907999812,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800551,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 중앙로89번길 28,제주특별자치도 서귀포시 서귀동 330-10,시설물관리,3,,"서귀포시 서귀동 330-10, 탐라마트 앞쪽 클린하우스",30,,064-760-4603,33.2522074316,126.557602671,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800559,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 중앙로71번길 13,제주특별자치도 서귀포시 서귀동 307-1,생활방범,1,,서귀포시 서귀동 307-1 옆 삼거리(세븐일레븐 삼거리),30,,064-760-4603,33.2505007441,126.5600192713,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800267,제주특별자치도 서귀포시 동부보건소,제주특별자치도 서귀포시 성산읍 난산로 28,제주특별자치도 서귀포시 성산읍 난산리 324-6,시설물관리,4,,난산보건진료소 외부 청사,30,,064-760-6115,33.40104587,126.8719516,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800163,제주특별자치도 서귀포시 안전총괄과,제주특별자치도 서귀포시 일주동로 8078,제주특별자치도 서귀포시 하효동 1460,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.26367944,126.6230171,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800083,제주특별자치도 서귀포시 해양수산과,제주특별자치도 서귀포시 남성중로 39,제주특별자치도 서귀포시 서홍동 705-5,시설물관리,6,,서귀포시 서홍동 705-5 등 서귀포항 일원,30,,064-760-2754,33.2407833479,126.5591335904,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800385,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 오조리 1065-27,시설물관리,4,,클린하우스 주변,30,,064-760-4262,33.4542142584,126.9066002748,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800242,제주특별자치도 서귀포시 교통행정과,제주특별자치도 서귀포시 대정읍 상모로 306-1,제주특별자치도 서귀포시 대정읍 상모리 3964-1,시설물관리,8,,"상모리 3964-1, 대정상모공영노외1주차장",30,,064-760-3138,33.22324159,126.2563765,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800330,제주특별자치도 서귀포시 대정읍,,제주특별자치도 서귀포시 대정읍 가파리 210,시설물관리,2,,가파리 210,30,,064-760-4062,33.1742207632,126.2698647801,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800175,제주특별자치도 서귀포시 안전총괄과,제주특별자치도 서귀포시 안덕면 화순해안로 69,제주특별자치도 서귀포시 안덕면 화순리 833-2,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.2408567,126.3339459,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800447,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 창천리 772-1,시설물관리,2,,반경10m,30,,064-760-4366,33.2357759909,126.3682725218,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800338,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 고성오조로 42,제주특별자치도 서귀포시 성산읍 고성리 336-2,시설물관리,4,,재활용도움센터 내외부,30,,064-760-4263,33.44655494,126.9157478,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800059,제주특별자치도 서귀포시 도서관운영사무소,제주특별자치도 서귀포시 남성중로153번길 15,제주특별자치도 서귀포시 서홍동 621,시설물관리,9,,도서관 내 외부,30,,,33.24484755,126.5511958,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800051,제주특별자치도 서귀포시 체육진흥과,제주특별자치도 서귀포시 남원읍 태위로 551-27,제주특별자치도 서귀포시 남원읍 남원리 2337-1,시설물관리,29,,시설 내 외부,30,,064-760-3626,33.2774052208,126.7033505986,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800577,제주특별자치도 서귀포시 효돈동,,제주특별자치도 서귀포시 신효동 690-11,시설물관리,2,,반경5m,30,,064-760-4642,33.2659243353,126.6138763092,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800135,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 성산읍 수산리 3193,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.4342969566,126.8538731983,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800525,제주특별자치도 서귀포시 송산동,,제주특별자치도 서귀포시 보목동 1093-2,시설물관리,2,,보목동 1093-2 일원,30,,064-760-4513,33.2521425875,126.5974410671,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800581,제주특별자치도 서귀포시 효돈동,제주특별자치도 서귀포시 효돈로 169-1,제주특별자치도 서귀포시 하효동 137,시설물관리,2,,반경5m,30,,064-760-4642,33.26379287,126.6169717,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800589,제주특별자치도 서귀포시 영천동,제주특별자치도 서귀포시 토평로 15,제주특별자치도 서귀포시 토평동 2202-3,시설물관리,1,,동 청사 내부,30,,064-760-4653,33.26876029,126.5866437,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800212,제주특별자치도 서귀포시 도시과,제주특별자치도 서귀포시 월평로50번길 10,제주특별자치도 서귀포시 월평동 410-3,생활방범,2,,월평식탁,30,,064-760-2994,33.24544359,126.461295,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800576,제주특별자치도 서귀포시 효돈동,제주특별자치도 서귀포시 월라봉로34번길 37,제주특별자치도 서귀포시 신효동 593-5,시설물관리,4,,반경5m,30,,064-760-4642,33.2663753028,126.609228873,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800337,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 삼달로 249,제주특별자치도 서귀포시 성산읍 삼달리 1152-11,시설물관리,9,,재활용도움센터 내외부,30,,064-760-4263,33.37591865,126.8437795,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800296,제주특별자치도 서귀포시 대정읍,제주특별자치도 서귀포시 대정읍 상모대서로20번길 48,제주특별자치도 서귀포시 대정읍 상모리 4165,시설물관리,2,,상모리 4165,30,,064-760-4062,33.22552946,126.2615879,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800412,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 화순리 1143-1,시설물관리,2,,반경10m,30,,064-760-4366,33.2506951751,126.3347812865,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800611,제주특별자치도 서귀포시 동홍동,,제주특별자치도 서귀포시 동홍동 1385-8,시설물관리,2,,클린하우스 인근,30,,064-760-4693,33.2606372884,126.562275533,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800619,제주특별자치도 서귀포시 동홍동,,제주특별자치도 서귀포시 동홍동 944-7,시설물관리,5,,사거리 인근,30,,064-760-4693,33.2748611408,126.5674056953,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:04
6520000,202665200000800009,제주특별자치도 서귀포시 주민복지과,제주특별자치도 서귀포시 중동로 69-9,제주특별자치도 서귀포시 동홍동 398-6,시설물관리,39,,복지관 전체,30,,064-760-2524,33.2506912776,126.569250597,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800001,제주특별자치도 서귀포시 시민소통지원실,제주특별자치도 서귀포시 강정통물로 125-10,제주특별자치도 서귀포시 강정동 4362-5,시설물관리,7,,강정마을커뮤니티센터,30,,064-760-2581,33.2379754797,126.4770063447,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800077,제주특별자치도 서귀포시 경제일자리과,제주특별자치도 서귀포시 대정읍 영서중로13번길 9-8,제주특별자치도 서귀포시 대정읍 하모리 824-8,시설물관리,8,,반경10m,30,,064-760-2635,33.2219796367,126.2545143592,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800511,제주특별자치도 서귀포시 표선면,제주특별자치도 서귀포시 표선면 돈오름로 30,제주특별자치도 서귀포시 표선면 세화리 1048-1,시설물관리,3,,반경10M,30,,064-760-4462,33.3322024405,126.8013853714,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800519,제주특별자치도 서귀포시 송산동,,제주특별자치도 서귀포시 서귀동 44-3,시설물관리,2,,서귀동 44-4 일원,30,,064-760-4513,33.2434072819,126.567271483,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800565,제주특별자치도 서귀포시 효돈동,,제주특별자치도 서귀포시 신효동 1124-3,생활방범,1,,반경10m,30,,064-760-4621,33.2626274014,126.6085011194,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800400,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 온평리 534-3,생활방범,4,,온평리 534-3 카메라주변,30,,064-760-4271,33.4107345651,126.8994091202,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800408,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면 화순서서로 74,제주특별자치도 서귀포시 안덕면 화순리 1961-1,시설물관리,8,,반경10m,30,,064-760-4316,33.25758153,126.3306244,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800022,제주특별자치도 서귀포시 여성가족과,제주특별자치도 서귀포시 안덕면 화순로56번길 20,제주특별자치도 서귀포시 안덕면 화순리 1298-13,시설물관리,6,,시설전반,30,,064-760-4393,33.24941613,126.3370021,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800460,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면 덕수서로 149,제주특별자치도 서귀포시 안덕면 덕수리 1921,시설물관리,2,,반경10m,30,,064-760-4366,33.2639064569,126.3040247712,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800468,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 동광리 1583-17,시설물관리,2,,반경10m,30,,064-760-4363,33.3082388751,126.3396792666,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800410,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 화순리 776-8,시설물관리,3,,반경10m,30,,064-760-4366,33.2396147417,126.335649517,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800418,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 사계리 2292-4,시설물관리,2,,반경10m,30,,064-760-4366,33.2271398985,126.2996695597,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800361,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 고성리 1618-3,시설물관리,3,,클린하우스 주변,30,,064-760-4262,33.4457129669,126.9055802012,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800369,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 고성동서로56번길 11-1,제주특별자치도 서귀포시 성산읍 고성리 2747,시설물관리,2,,클린하우스 주변,30,,064-760-4262,33.45003532,126.9142704,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800085,제주특별자치도 서귀포시 해양수산과,,제주특별자치도 서귀포시 대정읍 하모리 1089-38,시설물관리,13,,서귀포시 대정읍 하모리 1089-38 등 모슬포항 일원,30,,064-760-2754,33.2173187621,126.2475023032,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800560,제주특별자치도 서귀포시 천지동,제주특별자치도 서귀포시 남성중로 134,제주특별자치도 서귀포시 서홍동 581-5,시설물관리,7,,서귀포시 서홍동 581-5 남성마을재활용도움센터 내외,30,,064-760-4603,33.2441764228,126.5547731486,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800568,제주특별자치도 서귀포시 효돈동,,제주특별자치도 서귀포시 하효동 421-3,생활방범,1,,반경10m,30,,064-760-4621,33.2591295195,126.6221941735,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800607,제주특별자치도 서귀포시 동홍동,제주특별자치도 서귀포시 동홍북로 75,제주특별자치도 서귀포시 동홍동 663,시설물관리,3,,클린하우스 인근,30,,064-760-4693,33.25885874,126.576372,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800020,제주특별자치도 서귀포시 여성가족과,제주특별자치도 서귀포시 표선면 표선중앙로 13,제주특별자치도 서귀포시 표선면 표선리 311-2,시설물관리,9,,시설전반,30,,064-760-4493,33.33157252,126.8304339,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800028,제주특별자치도 서귀포시 여성가족과,제주특별자치도 서귀포시 중산간동로 7950,제주특별자치도 서귀포시 동홍동 1041-8,시설물관리,6,,시설전반,30,,064-760-3476,33.26628508,126.5670489,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800402,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 수송로 36,제주특별자치도 서귀포시 성산읍 수산리 2834-1,생활방범,4,,수산리 2834-1 카메라주변,30,,064-760-4271,33.4417192564,126.8608233839,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800302,제주특별자치도 서귀포시 대정읍,,제주특별자치도 서귀포시 대정읍 하모리 1077-1,시설물관리,2,,하모리 1077-1,30,,064-760-4062,33.2216558626,126.2495852337,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800150,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 상효동 2296-3,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.3024669305,126.5761186848,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800158,제주특별자치도 서귀포시 안전총괄과,제주특별자치도 서귀포시 서홍로178번길 126,제주특별자치도 서귀포시 서홍동 1254-3,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.25438935,126.5534094,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800035,제주특별자치도 서귀포시 문화예술과,제주특별자치도 서귀포시 김정문화로 36,제주특별자치도 서귀포시 강정동 176,시설물관리,2,,홀입구,30,,064-760-2495,33.25106853,126.5086639,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800357,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 오조리 1252-1,시설물관리,2,,클린하우스 주변,30,,064-760-4262,33.4638270804,126.9081267384,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800155,제주특별자치도 서귀포시 안전총괄과,제주특별자치도 서귀포시 대정읍 마라로 82,제주특별자치도 서귀포시 대정읍 가파리 581-9,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.11679064,126.2655441,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800515,제주특별자치도 서귀포시 표선면,,제주특별자치도 서귀포시 표선면 표선리 709,교통정보수집,8,,차량번호판,30,,064-760-4489,33.3260667768,126.8308727555,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800327,제주특별자치도 서귀포시 대정읍,,제주특별자치도 서귀포시 대정읍 보성리 2434,시설물관리,3,,보성리 2434,30,,064-760-4062,33.2829111148,126.2778901079,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800146,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 성산읍 고성리 127-1,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.43297686,126.9277955,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800379,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 신산리 584-1,시설물관리,5,,클린하우스 주변,30,,064-760-4262,33.3836489656,126.8822439546,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800371,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 고성리 588-7,시설물관리,2,,클린하우스 주변,30,,064-760-4262,33.4343332968,126.9159352041,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800504,제주특별자치도 서귀포시 표선면,제주특별자치도 서귀포시 표선면 세화강왓로 104,제주특별자치도 서귀포시 표선면 세화리 2489,시설물관리,4,,반경10M,30,,064-760-4462,33.3348861156,126.8062849305,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800266,제주특별자치도 서귀포시 동부보건소,제주특별자치도 서귀포시 성산읍 삼달로 215,제주특별자치도 서귀포시 성산읍 삼달리 723-7,시설물관리,4,,삼달보건진료소 외부 청사,30,,064-760-6115,33.37426663,126.846764,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800476,제주특별자치도 서귀포시 표선면,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 18-10,제주특별자치도 서귀포시 표선면 성읍리 987-1,시설물관리,3,,반경10M,30,,064-760-4462,33.38450567,126.8032492,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800442,제주특별자치도 서귀포시 안덕면,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 14,제주특별자치도 서귀포시 안덕면 창천리 160,시설물관리,2,,반경10m,30,,064-760-4366,33.2645493145,126.3702895421,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800015,제주특별자치도 서귀포시 노인복지과,제주특별자치도 서귀포시 남원읍 일주동로 7166,제주특별자치도 서귀포시 남원읍 남원리 1251-1,시설물관리,44,,"정면, 좌우",90,,064-760-2402,33.28294771,126.7153749,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:58
6520000,202665200000800297,제주특별자치도 서귀포시 대정읍,제주특별자치도 서귀포시 대정읍 상모대서로20번길 61,제주특별자치도 서귀포시 대정읍 상모리 4165,시설물관리,6,,상모대서로 20번길 61,30,,064-760-4062,33.22552946,126.2615879,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800103,제주특별자치도 서귀포시 생활환경과,제주특별자치도 서귀포시 산록남로1241번길 145,제주특별자치도 서귀포시 색달동 산 8-2,시설물관리,2,,정면,30,,064-760-3853,33.3069474346,126.4189701447,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800333,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 일주동로 4330,제주특별자치도 서귀포시 성산읍 고성리 1023-2,시설물관리,30,,설치장소 주변,30,,064-760-4212,33.44264183,126.9110601,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800546,제주특별자치도 서귀포시 중앙동,,제주특별자치도 서귀포시 동홍동 1541-20,시설물관리,1,,반경 30m,30,,064-760-4565,33.253482644,126.5658275228,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800286,제주특별자치도 서귀포시 대정읍,,제주특별자치도 서귀포시 대정읍 영락리 1339-1,시설물관리,2,,영농폐기물 집하장 주변,30,,064-760-4068,33.2550770943,126.208347866,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800179,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 상효동 2296-3,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.3024669305,126.5761186848,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800171,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 성산읍 온평리 1001-4,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.40537112,126.9044923,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800130,제주특별자치도 서귀포시 안전총괄과,제주특별자치도 서귀포시 남원읍 원님로 1-54,제주특별자치도 서귀포시 남원읍 의귀리 1657-1,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.3156189978,126.7148770012,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800138,제주특별자치도 서귀포시 안전총괄과,,제주특별자치도 서귀포시 대정읍 하모리 141,재난재해,1,,시설 외부 360도,30,,064-760-3283,33.20893504,126.2892261,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:40:59
6520000,202665200000800353,제주특별자치도 서귀포시 성산읍,,제주특별자치도 서귀포시 성산읍 수산리 1992-1,시설물관리,2,,영농폐기물집하장 주변,30,,064-760-4262,33.4388552229,126.8673337486,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800346,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 독자봉로60번길 179-10,제주특별자치도 서귀포시 성산읍 난산리 1161-1,시설물관리,6,,재활용도움센터 내외부,30,,064-760-4263,33.3981862198,126.8693534443,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:01
6520000,202665200000800464,제주특별자치도 서귀포시 안덕면,,제주특별자치도 서귀포시 안덕면 덕수리 2022,시설물관리,5,,반경10m,30,,064-760-4363,33.2649066359,126.3059751385,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
6520000,202665200000800587,제주특별자치도 서귀포시 영천동,,제주특별자치도 서귀포시 토평동 32-1,시설물관리,2,,반경 5m(정면),30,,064-760-4665,33.2853275099,126.5955927971,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:03
6520000,202665200000800287,제주특별자치도 서귀포시 대정읍,,제주특별자치도 서귀포시 대정읍 무릉리 2276-1,시설물관리,2,,영농폐기물 집하장 주변,30,,064-760-4068,33.2709553934,126.2100413669,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:00
6520000,202665200000800545,제주특별자치도 서귀포시 중앙동,제주특별자치도 서귀포시 중앙로62번길 48,제주특별자치도 서귀포시 서귀동 265-5,시설물관리,1,,반경 30m,30,,064-760-4565,33.2522571968,126.5647302025,2025-05-12,I,2026-05-15 18:45:39,2026-05-13 10:41:02
