개방자치단체코드,관리번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6510000,202465100000600967,,제주특별자치도 제주시 백포서3길,제주특별자치도,제주시,제주특별자치도 제주시 백포서3길 7,제주특별자치도 제주시 이호일동 393-1,제주특별자치도 제주시 이호일동 393-1,원호형,원호형,8,360,500,일반,Y,33.5015652606,126.4568593521,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600830,,제주특별자치도 제주시 창오길,제주특별자치도,제주시,제주특별자치도 제주시 창오길 33,제주특별자치도 제주시 도평동 1296-1,제주특별자치도 제주시 도평동 1296-1,원호형,원호형,10,360,500,일반,Y,33.4790698247,126.4447019576,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600452,,제주특별자치도 제주시 용문로17길,제주특별자치도,제주시,제주특별자치도 제주시 용문로17길 9,제주특별자치도 제주시 용담이동 646-54,제주특별자치도 제주시 용담이동 646-54,원호형,원호형,8,360,500,일반,Y,33.5076771600,126.5085167000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601813,,제주특별자치도 제주시 아봉로,제주특별자치도,제주시,제주특별자치도 제주시 아봉로 396,제주특별자치도 제주시 월평동 441,제주특별자치도 제주시 월평동 441,원호형,원호형,10,360,500,일반,Y,33.4698186400,126.5777715000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601642,,제주특별자치도 제주시 삼봉로,제주특별자치도,제주시,제주특별자치도 제주시 삼봉로 148,제주특별자치도 제주시 도련일동 1609-6,제주특별자치도 제주시 도련일동 1609-6,원호형,원호형,10,360,500,일반,Y,33.5082735076,126.5899782190,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601286,,제주특별자치도 제주시 고산로1길,제주특별자치도,제주시,제주특별자치도 제주시 한경면 고산로1길 12,제주특별자치도 제주시 한경면 고산리 2750-34,제주특별자치도 제주시 한경면 고산리 2750-34,원호형,원호형,10,360,500,일반,Y,33.3037097906,126.1783352816,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601421,,제주특별자치도 제주시 성신북길,제주특별자치도,제주시,제주특별자치도 제주시 성신북길 8-5,제주특별자치도 제주시 연동 1959-2,제주특별자치도 제주시 연동 1959-2,원호형,원호형,10,360,500,일반,Y,33.4913086762,126.4829475167,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000601514,,제주특별자치도 제주시 신대로10길,제주특별자치도,제주시,제주특별자치도 제주시 신대로10길 29,제주특별자치도 제주시 연동 291-7,제주특별자치도 제주시 연동 291-7,원호형,원호형,10,360,500,일반,Y,33.4907721400,126.4935152000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000601351,,제주특별자치도 제주시 과원로,제주특별자치도,제주시,제주특별자치도 제주시 과원로 60,제주특별자치도 제주시 연동 1395-1,제주특별자치도 제주시 연동 1395-1,원호형,가상형,0,360,500,일반,Y,33.4760679572,126.4895547150,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601597,,제주특별자치도 제주시 삼봉로2길,제주특별자치도,제주시,제주특별자치도 제주시 삼봉로2길 16,제주특별자치도 제주시 삼양이동 2181-29,제주특별자치도 제주시 삼양이동 2181-29,원호형,원호형,10,360,500,일반,Y,33.5197878600,126.5861056000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000600854,,제주특별자치도 제주시 논세길,제주특별자치도,제주시,,제주특별자치도 제주시 내도동 835-4,제주특별자치도 제주시 내도동 835-4,원호형,원호형,10,360,500,일반,Y,33.4906880318,126.4395816956,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600397,,제주특별자치도 제주시 흥운길,제주특별자치도,제주시,제주특별자치도 제주시 흥운길 73,제주특별자치도 제주시 용담이동 454-1,제주특별자치도 제주시 용담이동 454-1,원호형,원호형,8,360,500,일반,Y,33.5152034000,126.5139877000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600729,,제주특별자치도 제주시 정존13길,제주특별자치도,제주시,제주특별자치도 제주시 정존13길 4,제주특별자치도 제주시 노형동 1287-2,제주특별자치도 제주시 노형동 1287-2,원호형,원호형,10,360,500,일반,Y,33.4857372500,126.4777133000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601150,,제주특별자치도 제주시 해맞이해안로,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,제주특별자치도 제주시 구좌읍 종달리 722,제주특별자치도 제주시 구좌읍 종달리 722,원호형,원호형,10,360,500,일반,Y,33.4859856463,126.9017973712,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600950,,제주특별자치도 제주시 도리로,제주특별자치도,제주시,,제주특별자치도 제주시 이호일동 683-1,제주특별자치도 제주시 이호일동 683-1,원호형,원호형,10,360,500,일반,Y,33.4976224067,126.4574379629,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601157,,제주특별자치도 제주시 평대동길,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 평대13길 29,제주특별자치도 제주시 구좌읍 평대리 48,제주특별자치도 제주시 구좌읍 평대리 48,원호형,원호형,10,360,500,일반,Y,33.5255822432,126.8528986007,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600641,,제주특별자치도 제주시 방안4길,제주특별자치도,제주시,제주특별자치도 제주시 방일4길 157,제주특별자치도 제주시 노형동 1758-2,제주특별자치도 제주시 노형동 1758-2,원호형,원호형,10,360,500,일반,Y,33.4663046100,126.4746256000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601185,,제주특별자치도 제주시 신산로1길,제주특별자치도,제주시,제주특별자치도 제주시 신산로1길 44,제주특별자치도 제주시 일도이동 983-28,제주특별자치도 제주시 일도이동 983-28,원호형,원호형,8,360,500,일반,Y,33.5131890133,126.5362696818,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600782,,제주특별자치도 제주시 원노형남2길,제주특별자치도,제주시,제주특별자치도 제주시 원노형10길 38-1,제주특별자치도 제주시 노형동 945-9,제주특별자치도 제주시 노형동 945-9,원호형,원호형,10,360,500,일반,Y,33.4826571951,126.4862679332,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600109,,제주특별자치도 제주시 북촌7길,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 북촌7길 14,제주특별자치도 제주시 조천읍 북촌리 1269-2,제주특별자치도 제주시 조천읍 북촌리 1269-2,원호형,원호형,10,360,500,일반,Y,33.5488991524,126.6937212663,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600676,,제주특별자치도 제주시 광평길,제주특별자치도,제주시,제주특별자치도 제주시 광평길 13,제주특별자치도 제주시 노형동 2486-3,제주특별자치도 제주시 노형동 2486-3,원호형,원호형,10,360,500,일반,Y,33.4809984933,126.4704492226,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601445,,제주특별자치도 제주시 선덕로4길,제주특별자치도,제주시,제주특별자치도 제주시 선덕로4길 20,제주특별자치도 제주시 연동 314-49,제주특별자치도 제주시 연동 314-49,원호형,원호형,10,360,500,일반,Y,33.4839087756,126.4983928427,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600869,,제주특별자치도 제주시 우정로,제주특별자치도,제주시,제주특별자치도 제주시 우정로 93,제주특별자치도 제주시 외도일동 645-2,제주특별자치도 제주시 외도일동 645-2,원호형,원호형,10,360,500,일반,Y,33.4843986500,126.4311199000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600989,,제주특별자치도 제주시 테우해안로,제주특별자치도,제주시,,제주특별자치도 제주시 이호일동 1665-11,제주특별자치도 제주시 이호일동 1665-11,원호형,원호형,10,360,500,일반,Y,33.4967513475,126.4538645232,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601993,,제주특별자치도 제주시 오라로,제주특별자치도,제주시,,제주특별자치도 제주시 오라삼동 2326-1,제주특별자치도 제주시 오라삼동 2326-1,원호형,원호형,10,360,500,일반,Y,33.4991204459,126.5069766846,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000600475,,제주특별자치도 제주시 금산5길,제주특별자치도,제주시,,제주특별자치도 제주시 화북일동 4282,제주특별자치도 제주시 화북일동 4282,원호형,원호형,10,360,500,일반,Y,33.5255815189,126.5636429644,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600329,,제주특별자치도 제주시 남성로,제주특별자치도,제주시,제주특별자치도 제주시 153,제주특별자치도 제주시 삼도이동 811-7,제주특별자치도 제주시 삼도이동 811-7,원호형,원호형,10,360,500,일반,Y,33.5093799000,126.5217621000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601188,,제주특별자치도 제주시 동광로13길,제주특별자치도,제주시,제주특별자치도 제주시 동광로13길 40-1,제주특별자치도 제주시 일도이동 169-12,제주특별자치도 제주시 일도이동 169-12,원호형,원호형,8,360,500,일반,Y,33.5078164600,126.5349537000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600401,,제주특별자치도 제주시 용담로5길,제주특별자치도,제주시,제주특별자치도 제주시 용담로5길 5,제주특별자치도 제주시 용담삼동 581-3,제주특별자치도 제주시 용담삼동 581-3,원호형,원호형,8,360,500,일반,Y,33.5134151100,126.5078924000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601327,,제주특별자치도 제주시 구남동5길,제주특별자치도,제주시,제주특별자치도 제주시 구남동5길 11,제주특별자치도 제주시 이도이동 1988-1,제주특별자치도 제주시 이도이동 1988-1,원호형,원호형,10,360,500,일반,Y,33.4913075500,126.5394860000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601566,,제주특별자치도 제주시 설촌로6길,제주특별자치도,제주시,제주특별자치도 제주시 지석9길 21,제주특별자치도 제주시 삼양이동 2115-15,제주특별자치도 제주시 삼양이동 2115-15,원호형,원호형,10,360,500,일반,Y,33.5230348189,126.5827365861,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000600681,,제주특별자치도 제주시 수덕로,제주특별자치도,제주시,제주특별자치도 제주시 수덕로 69,제주특별자치도 제주시 노형동 2511-3,제주특별자치도 제주시 노형동 2511-3,원호형,원호형,10,360,500,일반,Y,33.4844241300,126.4706071000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000600449,,제주특별자치도 제주시 용담로,제주특별자치도,제주시,제주특별자치도 제주시 용담로7길 6,제주특별자치도 제주시 용담이동 603-121,제주특별자치도 제주시 용담이동 603-121,원호형,원호형,8,360,500,일반,Y,33.5129496800,126.5106383000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600191,,제주특별자치도 제주시 신조로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 조천리 산 8-8,제주특별자치도 제주시 조천읍 조천리 산 8-8,원호형,원호형,10,360,500,일반,Y,33.5181707897,126.6460702296,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601948,,제주특별자치도 제주시 오라남로,제주특별자치도,제주시,,제주특별자치도 제주시 오라이동 279-6,제주특별자치도 제주시 오라이동 279-6,원호형,원호형,10,360,500,일반,Y,33.4554401254,126.5120314405,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000600749,,제주특별자치도 제주시 노형11길,제주특별자치도,제주시,제주특별자치도 제주시 노형10길 9,제주특별자치도 제주시 노형동 3786-6,제주특별자치도 제주시 노형동 3786-6,원호형,원호형,10,360,500,일반,Y,33.4836626500,126.4782392000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000601972,,제주특별자치도 제주시 사평4길,제주특별자치도,제주시,제주특별자치도 제주시 사평4길 33,제주특별자치도 제주시 오라이동 1375-5,제주특별자치도 제주시 오라이동 1375-5,원호형,원호형,10,360,500,일반,Y,33.4902699600,126.5126950000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000601260,,제주특별자치도 제주시 태성로,제주특별자치도,제주시,제주특별자치도 제주시 태성로 6,제주특별자치도 제주시 일도이동 75,제주특별자치도 제주시 일도이동 75,원호형,원호형,8,360,500,일반,Y,33.5017341151,126.5471421164,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601904,,제주특별자치도 제주시 첨단로,제주특별자치도,제주시,제주특별자치도 제주시 첨단로 216-19,제주특별자치도 제주시 영평동 2184,제주특별자치도 제주시 영평동 2184,원호형,원호형,10,360,500,일반,Y,33.4524499500,126.5708658000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601616,,제주특별자치도 제주시 도련안길,제주특별자치도,제주시,제주특별자치도 제주시 도련안길 63,제주특별자치도 제주시 도련일동 2294-3,제주특별자치도 제주시 도련일동 2294-3,원호형,원호형,10,360,500,일반,Y,33.5085255500,126.5828608000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000600608,,제주특별자치도 제주시 삼봉로,제주특별자치도,제주시,제주특별자치도 제주시 삼봉로 299-3,제주특별자치도 제주시 봉개동 1739-1,제주특별자치도 제주시 봉개동 1739-1,원호형,원호형,10,360,500,일반,Y,33.4957318982,126.5950037719,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601655,,제주특별자치도 제주시 매촌2길,제주특별자치도,제주시,제주특별자치도 제주시 매촌안길 14,제주특별자치도 제주시 도련이동 449-4,제주특별자치도 제주시 도련이동 449-4,원호형,원호형,10,360,500,일반,Y,33.5140640400,126.5919852000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601641,,제주특별자치도 제주시 삼봉로,제주특별자치도,제주시,,제주특별자치도 제주시 도련일동 1732-3,제주특별자치도 제주시 도련일동 1732-3,원호형,원호형,10,360,500,일반,Y,33.5099632041,126.5893626751,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601140,,제주특별자치도 제주시 해맞이해안로,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 해맞이해안로 830,제주특별자치도 제주시 구좌읍 행원리 102,제주특별자치도 제주시 구좌읍 행원리 102,원호형,원호형,10,360,500,일반,Y,33.5537388886,126.8257551796,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600925,,제주특별자치도 제주시 연대마을길,제주특별자치도,제주시,제주특별자치도 제주시 연대마을길 61,제주특별자치도 제주시 외도이동 1992,제주특별자치도 제주시 외도이동 1992,원호형,원호형,10,360,500,일반,Y,33.4937430539,126.4243992306,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601338,,제주특별자치도 제주시 1100로,제주특별자치도,제주시,제주특별자치도 제주시 산록북로 8,제주특별자치도 제주시 연동 산 146-19,제주특별자치도 제주시 연동 산 146-19,원호형,원호형,8,360,500,일반,Y,33.4223832300,126.4938242000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000600579,,제주특별자치도 제주시 동화로1길,제주특별자치도,제주시,제주특별자치도 제주시 동화로1길 45-14,제주특별자치도 제주시 화북일동 16-1,제주특별자치도 제주시 화북일동 16-1,원호형,원호형,10,360,500,일반,Y,33.5183617700,126.5777047000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601797,,제주특별자치도 제주시 아란6길,제주특별자치도,제주시,제주특별자치도 제주시 아란6길 22,제주특별자치도 제주시 아라일동 6099-8,제주특별자치도 제주시 아라일동 6099-8,원호형,원호형,10,360,500,일반,Y,33.4752519500,126.5426792000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601324,,제주특별자치도 제주시 남광로,제주특별자치도,제주시,제주특별자치도 제주시 남광로 121,제주특별자치도 제주시 일도이동 110-11,제주특별자치도 제주시 일도이동 110-11,원호형,원호형,10,360,500,일반,Y,33.4982534000,126.5471112000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000600645,,제주특별자치도 제주시 방안4길,제주특별자치도,제주시,,제주특별자치도 제주시 노형동 2175,제주특별자치도 제주시 노형동 2175,원호형,원호형,10,360,500,일반,Y,33.4766454730,126.4705147533,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601717,,제주특별자치도 제주시 구남동8길,제주특별자치도,제주시,제주특별자치도 제주시 구남동8길 51,제주특별자치도 제주시 아라일동 6036-1,제주특별자치도 제주시 아라일동 6036-1,원호형,원호형,10,360,500,일반,Y,33.4855692100,126.5358948000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601179,,제주특별자치도 제주시 신산로7길,제주특별자치도,제주시,제주특별자치도 제주시 신산로7길 20,제주특별자치도 제주시 일도이동 1011-9,제주특별자치도 제주시 일도이동 1011-9,원호형,원호형,8,360,500,일반,Y,33.5102794100,126.5349253000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601442,,제주특별자치도 제주시 비원길,제주특별자치도,제주시,제주특별자치도 제주시 비월길 19,제주특별자치도 제주시 연동 314-40,제주특별자치도 제주시 연동 314-40,원호형,원호형,10,360,500,일반,Y,33.4839379065,126.4972826170,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600187,,제주특별자치도 제주시 신조로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 신촌리 941-3,제주특별자치도 제주시 조천읍 신촌리 941-3,원호형,원호형,10,360,500,일반,Y,33.5190338077,126.6260294459,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600094,,제주특별자치도 제주시 조함해안로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 함덕리 1252-41,제주특별자치도 제주시 조천읍 함덕리 1252-41,원호형,원호형,10,360,500,일반,Y,33.5428851991,126.6643111943,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000601171,,제주특별자치도 제주시 삼성로9길,제주특별자치도,제주시,제주특별자치도 제주시 삼성로9길 26,제주특별자치도 제주시 일도이동 1029-188,제주특별자치도 제주시 일도이동 1029-188,원호형,원호형,8,360,500,일반,Y,33.5095725300,126.5301610000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000602004,,제주특별자치도 제주시 서사로25길,제주특별자치도,제주시,제주특별자치도 제주시 서사로25길 24,제주특별자치도 제주시 오라일동 2454-10,제주특별자치도 제주시 오라일동 2454-10,원호형,원호형,10,360,500,일반,Y,33.4962436700,126.5206299000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000601509,,제주특별자치도 제주시 삼무로9길,제주특별자치도,제주시,제주특별자치도 제주시 삼무로9길 35,제주특별자치도 제주시 연동 291-12,제주특별자치도 제주시 연동 291-12,원호형,원호형,10,360,500,일반,Y,33.4904854611,126.4947133153,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600432,,제주특별자치도 제주시 용문로11길,제주특별자치도,제주시,제주특별자치도 제주시 용문로11길 18,제주특별자치도 제주시 용담이동 652-33,제주특별자치도 제주시 용담이동 652-33,원호형,원호형,8,360,500,일반,Y,33.5068715200,126.5072277000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601825,,제주특별자치도 제주시 아연로,제주특별자치도,제주시,제주특별자치도 제주시 아연로 316-4,제주특별자치도 제주시 오등동 1720-5,제주특별자치도 제주시 오등동 1720-5,원호형,원호형,10,360,500,일반,Y,33.4662079341,126.5211412418,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000600463,,제주특별자치도 제주시 진서로,제주특별자치도,제주시,제주특별자치도 제주시 진남로 19-2,제주특별자치도 제주시 화북일동 4091-1,제주특별자치도 제주시 화북일동 4091-1,원호형,원호형,10,360,500,일반,Y,33.5229874500,126.5622453000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600006,,제주특별자치도 제주시 항몽로,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 항몽로 47,제주특별자치도 제주시 애월읍 하귀2리 1317-1,제주특별자치도 제주시 애월읍 하귀2리 1317-1,원호형,원호형,10,360,500,일반,Y,33.4796135585,126.4065102528,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600014,,제주특별자치도 제주시 광성로,제주특별자치도,제주시,,제주특별자치도 제주시 애월읍 광령리 2151-2,제주특별자치도 제주시 애월읍 광령리 2151-2,원호형,원호형,10,360,500,일반,Y,33.4597844055,126.4337981515,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600303,,제주특별자치도 제주시 탑동로13길,제주특별자치도,제주시,제주특별자치도 제주시 무근성길 18,제주특별자치도 제주시 삼도이동 1248-1,제주특별자치도 제주시 삼도이동 1248-1,원호형,원호형,8,360,500,일반,Y,33.5165503600,126.5188556000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600504,,제주특별자치도 제주시 진동로5길,제주특별자치도,제주시,제주특별자치도 제주시 진남로6길 31,제주특별자치도 제주시 화북일동 1957-5,제주특별자치도 제주시 화북일동 1957-5,원호형,원호형,10,360,500,일반,Y,33.5216160943,126.5652058091,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601250,,제주특별자치도 제주시 연수로4길,제주특별자치도,제주시,제주특별자치도 제주시 연수로4길 11,제주특별자치도 제주시 일도이동 51-13,제주특별자치도 제주시 일도이동 51-13,원호형,원호형,5,360,500,일반,Y,33.5033249800,126.5441184000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601582,,제주특별자치도 제주시 지석11길,제주특별자치도,제주시,제주특별자치도 제주시 일주동로 369,제주특별자치도 제주시 삼양이동 2135-11,제주특별자치도 제주시 삼양이동 2135-11,원호형,원호형,10,360,500,일반,Y,33.5213362700,126.5844934000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000600503,,제주특별자치도 제주시 진남로6길,제주특별자치도,제주시,제주특별자치도 제주시 진남로6길 34,제주특별자치도 제주시 화북일동 1948-19,제주특별자치도 제주시 화북일동 1948-19,원호형,원호형,10,360,500,일반,Y,33.5217472100,126.5656245000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600471,,제주특별자치도 제주시 진서로,제주특별자치도,제주시,,제주특별자치도 제주시 화북일동 4303-4,제주특별자치도 제주시 화북일동 4303-4,원호형,원호형,10,360,500,일반,Y,33.5250279048,126.5626365778,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600223,,제주특별자치도 제주시 돈내길,제주특별자치도,제주시,,제주특별자치도 제주시 이도일동 1258-43,제주특별자치도 제주시 이도일동 1258-43,원호형,원호형,10,350,500,일반,Y,33.5015510600,126.5303499000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
