개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6510000,202465100000700990,남주동 (하귀 하나로마트방면),버스정류장 상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 애월읍 하귀1리 1363-4,제주특별자치도 정보정책과,064-710-2352,33.4837553,126.4085333,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000700955,농협지역본부 (제주중앙 여자중학교방면),버스정류소 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 서사로 52,제주특별자치도 제주시 삼도일동 794-1,제주특별자치도 정보정책과,064-710-2352,33.5079053,126.5195757,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000701697,절물자연휴양림,방문객센터,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산 78-1,제주특별자치도 정보정책과,064-710-2378,33.4400488100,126.6252034000,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000701448,김녕미로공원,매표소 주차장 방향,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 만장굴길 122,제주특별자치도 제주시 구좌읍 김녕리 산 16,제주특별자치도 정보정책과,064-710-2352,33.5364602,126.7720673,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:53
6510000,202465100000701129,보성시장 (시민회관방면),정류장 지붕에 무지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 중앙로 177,제주특별자치도 제주시 이도일동 1289-6,제주특별자치도 정보정책과,064-710-2352,33.5034101,126.5274436,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000701029,신설동 (이도근린공원방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 일도이동 115-11,제주특별자치도 정보정책과,064-710-2352,33.4995201,126.5469442,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000701386,두모리포구,중계기 - 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한경면 두모리 2607,제주특별자치도 정보정책과,064-710-2352,33.3576018,126.1821439,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:53
6510000,202465100000700951,삼화지구 (화북휴먼시아방면),버스정류소 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 삼양이동 2298,제주특별자치도 정보정책과,064-710-2352,33.5178869,126.5789599,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700688,신창풍차해안도로,중계기 북,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 한경면 한경해안로 565,제주특별자치도 제주시 한경면 신창리 542-9,제주특별자치도 정보정책과,064-710-2352,33.3460573,126.179344,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000701533,20코스,세화포구 남자화장실 지붕위 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 해맞이해안로 1465,제주특별자치도 제주시 구좌읍 세화리 1381-2,제주특별자치도 정보정책과,064-710-2352,33.5248323,126.8620316,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000700451,전기차충전소_한국폴리텍대학 제주캠퍼스,충전소 옆 울타리 상단,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 산천단동3길 2,제주특별자치도 제주시 아라일동 362-32,제주특별자치도 정보정책과,064-710-2352,33.4478632,126.5611422,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700256,제주센트럴파크,매표소 동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 비자림로 606,제주특별자치도 제주시 조천읍 교래리 산 56-4,제주특별자치도 정보정책과,064-710-2352,33.4337851,126.6748209,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700806,사려니숲길,외벽,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 봉개동 2750-2,제주특별자치도 정보정책과,064-710-2352,33.434312,126.6377461,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700270,제주민속오일장,남쪽입구 화장실 처마,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 오일장서길 26,제주특별자치도 제주시 도두일동 1212,제주특별자치도 정보정책과,064-710-2352,33.4961986,126.4753548,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000701491,교래닭특화거리,CCTV pole,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 비자림로 661,제주특별자치도 제주시 조천읍 교래리 534,제주특별자치도 정보정책과,064-710-2352,33.4372663,126.6774456,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000700675,애월읍사무소,3층 프로그램실 앞 복도 천장,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 일주서로 6322,제주특별자치도 제주시 애월읍 애월리 240,제주특별자치도 정보정책과,064-710-2352,33.4619529,126.3295189,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700152,탑동 테마거리,탑동사거리 관광안내소 북동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 중앙로 20,제주특별자치도 제주시 삼도이동 1192-21,제주특별자치도 정보정책과,064-710-2352,33.5166557,126.5245499,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700376,제주국제공항,공항 렌터카하우스 로비 중앙,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,제주특별자치도 정보정책과,064-710-2352,33.506303,126.4921277,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700974,애월리 (애월하나로마트방면),버스정류장 상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 애월읍 애월리 1719-9,제주특별자치도 정보정책과,064-710-2352,33.4643677,126.3207492,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000701423,노형동주민센터,2층 복도 상부,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,,제주특별자치도 제주시 노형동 9,제주특별자치도 정보정책과,064-710-2352,33.4856861,126.484889,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:53
6510000,202465100000700308,제주동문시장,12번 게이트 기둥,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 동문로4길 1,제주특별자치도 제주시 일도일동 1137,제주특별자치도 정보정책과,064-710-2352,33.5126847,126.5287503,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700723,수운근린공원,수운근린공원 인근cctv 서쪽방향,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 청귤로5길 6-9,제주특별자치도 제주시 이도이동 371,제주특별자치도 정보정책과,064-710-2352,33.5003181,126.539667,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700655,연화지,화장실 외벽,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 고하상로 122,제주특별자치도 제주시 애월읍 하가리 1375-1,제주특별자치도 정보정책과,064-710-2352,33.4556084,126.3485378,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700381,제주국제공항,공항 1층 GATE 2 상단 기둥 남,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,제주특별자치도 정보정책과,064-710-2352,33.506303,126.4921277,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000701608,15코스,사무실외벽-북동 올레길,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 구몰동길 65,제주특별자치도 제주시 애월읍 봉성리 3608,제주특별자치도 정보정책과,064-710-2352,33.4291553,126.3069555,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:55
6510000,202465100000700898,으뜸마을 (중흥S클래스아파트방면),버스정류장 지붕 위,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 노형동 768,제주특별자치도 정보정책과,064-710-2352,33.4775374,126.4827931,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000701143,해오름아파트 (연동대림1차아파트방면),CCTV 폴에 정류장 방향 지향성 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 연북로 42,제주특별자치도 제주시 노형동 725-4,제주특별자치도 정보정책과,064-710-2352,33.4816317,126.4858418,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000700253,제주센트럴파크,매표소 북,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 비자림로 606,제주특별자치도 제주시 조천읍 교래리 산56-4,제주특별자치도 정보정책과,064-710-2352,33.4337851,126.6748209,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700161,칠성로 쇼핑거리,CCTV pole,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 관덕로15길 15,제주특별자치도 제주시 일도일동 1305,제주특별자치도 정보정책과,064-710-2352,33.5146586,126.5264351,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700760,생각하는정원,매표소 상부,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 한경면 녹차분재로 678,제주특별자치도 제주시 한경면 저지리 1529-1,제주특별자치도 정보정책과,064-710-2352,33.3263854,126.2553032,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700893,구산마을입구 (오등동입구 방면),버스정류소상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 아라일동 2547-1,제주특별자치도 정보정책과,064-710-2352,33.4836479,126.534309,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700521,전기차충전소_애월119센터,건물 우측 기둥 상단,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 일주서로 6513,제주특별자치도 제주시 애월읍 고내리 215,제주특별자치도 정보정책과,064-710-2352,33.4666829,126.348801,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700394,제주 마방목지,CCTV POLE,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 516로 2480,제주특별자치도 제주시 용강동 산14-34,제주특별자치도 정보정책과,064-710-2352,33.4283888,126.6061187,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700312,제주동문시장,10번 게이트 옆 고객 쉼터 위,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,,제주특별자치도 제주시 일도일동 1104-9,제주특별자치도 정보정책과,064-710-2352,33.5117416,126.5282927,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000701515,46호공원,CCTV POLE,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 연동 1962-1,제주특별자치도 정보정책과,064-710-2352,33.4906293,126.48363,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000700350,제주동문시장,다모아인근 골목시장 내부기둥,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 중앙로 63-10,제주특별자치도 제주시 이도일동 1409-2,제주특별자치도 정보정책과,064-710-2352,33.5116824,126.5248281,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700040,항파두리 항몽유적지,전시관 1층 벽면,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 항파두리로 50,제주특별자치도 제주시 애월읍 상귀리 1012,제주특별자치도 정보정책과,064-710-2352,33.4525623,126.4078881,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:40
6510000,202465100000701415,농업기술원(농산물원종장 홍보관),1층 로비,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 월각로 563-20,제주특별자치도 제주시 애월읍 봉성리 951-7,제주특별자치도 정보정책과,064-710-2352,33.3755363,126.3285943,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:53
6510000,202465100000701286,제주민속오일장 (제주민속오일장입구방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 노형동 1141-3,제주특별자치도 정보정책과,064-710-2352,33.493673,126.4752592,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:52
6510000,202465100000700995,한라병원 (삼무공원사거리/롯데시티호텔방면),버스정류장 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 도령로 70,제주특별자치도 제주시 연동 251-21,제주특별자치도 정보정책과,064-710-2352,33.4895212,126.4859089,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000700385,제주교육박물관,사무동 지하,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,제주특별자치도 제주시 오복4길 25,제주특별자치도 제주시 이도이동 539-14,제주특별자치도 정보정책과,064-710-2352,33.4944939,126.5381292,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000701139,정든마을 (백록초등학교방면),길건너 정류장 방향 지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 수덕로 25,제주특별자치도 제주시 노형동 1058-1,제주특별자치도 정보정책과,064-710-2352,33.487272,126.4745322,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000700399,절물자연휴양림,보안등 52 중단 지향,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산78-1,제주특별자치도 정보정책과,064-710-2352,33.4313587,126.6225876,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700861,탑동푸른쉼터(제주해변공연장방면),버스정류장 상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 건입동 1442-2,제주특별자치도 정보정책과,064-710-2352,33.5168031,126.5270876,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700162,칠성로 쇼핑거리,CCTV pole,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 관덕로15길 15,제주특별자치도 제주시 일도일동 1305,제주특별자치도 정보정책과,064-710-2352,33.5146586,126.5264351,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000701303,삼양이동 (화북주공아파트방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 일주동로 349,제주특별자치도 제주시 삼양이동 2129-23,제주특별자치도 정보정책과,064-710-2352,33.5214588,126.5822491,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:52
6510000,202465100000700724,수운근린공원,야외공연장 외벽 남쪽에 지향 1개,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 청귤로5길 6-9,제주특별자치도 제주시 이도이동 371,제주특별자치도 정보정책과,064-710-2352,33.5003181,126.539667,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700465,전기차충전소_조천체육관,입구 우측 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 조천18길 11-1,제주특별자치도 제주시 조천읍 조천리 1176-1,제주특별자치도 정보정책과,064-710-2352,33.5391265,126.6439526,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700732,세화공원,CCTV POLE,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 해녀박물관길 26,제주특별자치도 제주시 구좌읍 상도리 471-32,제주특별자치도 정보정책과,064-710-2352,33.5215849,126.8638179,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700920,동광초등학교 (연수마을방면),인근 가로등설치(맞은편 방향),제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 연삼로 519,제주특별자치도 제주시 일도이동 69-3,제주특별자치도 정보정책과,064-710-2352,33.5014673,126.5446195,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700695,신제주외국문화학습관,1층 로비,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,제주특별자치도 제주시 1100로 3213,제주특별자치도 제주시 노형동 607,제주특별자치도 정보정책과,064-710-2352,33.4724307,126.4824841,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700093,한라생태숲,주차관리소 벽면 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 516로 2596,제주특별자치도 제주시 용강동 산 14-1,제주특별자치도 정보정책과,064-710-2352,33.4282925,126.6047761,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700600,웃뜨르빛센터,입구 외벽 - 행사장,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 한경면 연명로 348,제주특별자치도 제주시 한경면 청수리 113-3,제주특별자치도 정보정책과,064-710-2352,33.302276,126.2590152,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700090,한라수목원,관리소 외부벽면 북,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 수목원길 72,제주특별자치도 제주시 연동 1012,제주특별자치도 정보정책과,064-710-2352,33.4690562,126.490385,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700743,선녀와나무꾼 테마공원,매표소 동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 선교로 267,제주특별자치도 제주시 조천읍 선흘리 1997,제주특별자치도 정보정책과,064-710-2352,33.4790147,126.7034721,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700426,절물자연휴양림,연못 옆 자판기 동남,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산 78-1,제주특별자치도 정보정책과,064-710-2352,33.4313587,126.6225876,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700147,탑동 테마거리,공원화장실 지붕북,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 탑동해안로 46,제주특별자치도 제주시 삼도이동 1256,제주특별자치도 정보정책과,064-710-2352,33.5186412,126.5201893,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000701160,롯데마트 (원노형방면),CCTV 폴에 정류장 방향 지향성 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 연북로 21,제주특별자치도 제주시 노형동 710-2,제주특별자치도 정보정책과,064-710-2352,33.4823972,126.4835583,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000700230,제주의료원,지하 구내매점 천정,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 산천단남길 10,제주특별자치도 제주시 아라일동 4-17,제주특별자치도 정보정책과,064-710-2352,33.4453101,126.5602272,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000701746,협재 해변(협재해수욕장),종합상황실 외벽(북동),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한림읍 협재리 2451,제주특별자치도 정보정책과,064-710-2427,33.3935270989,126.2383779844,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000701670,110호어린이공원,CCTV POLE,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 아라일동 2204-3,제주특별자치도 정보정책과,064-710-2352,33.477504,126.5408245,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:55
6510000,202465100000701728,이도공원,화장실 외벽 (서벽),제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 이도공원동길 6,제주특별자치도 제주시 이도이동 440,제주특별자치도 정보정책과,064-710-2409,33.4978154400,126.5444891000,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000700208,제주환상자전거길,외벽 남- 제주환상자전거길 스탬프,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한경면 판포리 1608,제주특별자치도 정보정책과,064-710-2352,33.3700318,126.2061678,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000701154,연동주민센터 (제주도청 신제주로터리방면),현수막 구조물에 정류장 방향 지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 신대로 101,제주특별자치도 제주시 연동 302-6,제주특별자치도 정보정책과,064-710-2352,33.4882932,126.4968621,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000701738,항일기념관,1층 홀,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 신북로 303,,제주특별자치도 정보정책과,064-710-2419,33.54176698,126.6430814,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000700243,제주의료원,23병동 2층 음압병동 천정,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 산천단남길 10,제주특별자치도 제주시 아라일동 4-17,제주특별자치도 정보정책과,064-710-2352,33.4457069,126.5594571,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700115,한담해변,KT 주 - 동북,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 곽지11길 27,제주특별자치도 제주시 애월읍 곽지리 1565-35,제주특별자치도 정보정책과,064-710-2352,33.4537897,126.3066166,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700379,제주국제공항,공항 1층 GATE 5 상단 기둥 동,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,제주특별자치도 정보정책과,064-710-2352,33.506303,126.4921277,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700438,전기차충전소_화북이동 공영주차장,전기차충전소인근 CCTV,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 화북이동 3378-4,제주특별자치도 정보정책과,064-710-2352,33.5083601,126.5612395,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700168,칠성로 쇼핑거리,주정차무인단속,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 관덕로13길 14,제주특별자치도 제주시 일도일동 1340-1,제주특별자치도 정보정책과,064-710-2352,33.5142402,126.5261193,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700367,제주돌마을공원,수석박물관 실내,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 한림읍 금능남로 41,제주특별자치도 제주시 한림읍 금능리 368-2,제주특별자치도 정보정책과,064-710-2352,33.3540029,126.2536136,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000701171,화북주공아파트 (삼양2동방면),길건너 정류장 방향 지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 일주동로 281,제주특별자치도 제주시 화북일동 1265-1,제주특별자치도 정보정책과,064-710-2352,33.5214211,126.5750379,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:50
6510000,202465100000700469,전기차충전소_제주항여객터미널,주차장요금정산소 IP주,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 임항로 111,제주특별자치도 제주시 건입동 918-25,제주특별자치도 정보정책과,064-710-2352,33.5202783,126.5358011,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700479,전기차충전소_제주소방서 항만119센터,사무실 외벽에서 충전소 방향,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 임항로 146,제주특별자치도 제주시 건입동 902-2,제주특별자치도 정보정책과,064-710-2352,33.5200405,126.5393356,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000701014,구좌중앙초등학교 (월정리방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 월정7길 1,제주특별자치도 제주시 구좌읍 월정리 100,제주특별자치도 정보정책과,064-710-2352,33.5518511,126.7978545,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000700155,탑동 테마거리,탑동광장 관리사무소 동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 중앙로 1,제주특별자치도 제주시 건입동 1444,제주특별자치도 정보정책과,064-710-2352,33.5181592,126.5251272,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000701703,삼양동선사유적,실내전시관,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 선사로2길 13,제주특별자치도 제주시 삼양일동 1660-5,제주특별자치도 정보정책과,064-710-2384,33.5235045800,126.5879995000,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000700473,전기차충전소_제주연구원,IP주 지향1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 아연로 253,제주특별자치도 제주시 오라이동 44-1,제주특별자치도 정보정책과,064-710-2352,33.4677168,126.5145903,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000701240,대학동 (용담어린이집방면),정류장 지붕에 무지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 용담로 36,제주특별자치도 제주시 용담이동 592-7,제주특별자치도 정보정책과,064-710-2352,33.5128863,126.5064248,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:51
6510000,202465100000700060,한마음공원,CCTV POLE,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 이도이동 1942-1,제주특별자치도 정보정책과,064-710-2352,33.495536,126.544708,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:40
